timedeltaindex,absolute_timestamp,accessspecid,antenna,channelindex,doppler,doppler_by_phase,doppler_channel,doppler_hz,epc96,estimated_rssi,id,interrogator_timestamp,inventoryparameterspecid,lastseentimestamp,phase,phase_rads,prx_moving_parts,relative_timestamp,rospecid,rssi,rssi_delta,rssi_from_mean,rssi_from_min,tagseencount,velocity_by_doppler,velocity_by_phase
00:00:31.247355,2017-07-26 16:48:37,0,1.0,27.0,10,-3.6358660616,572343750.0,0.625,00e200600322f041ef000000,-51.0057601711,1268,1501080199146673,1,1501080199146673,1348,2.06780610207,-1.19638147044,31247355,1,-49,8.0,-0.999961025184,0.262843816921,1,0.204608557194,-1.19028689442
00:00:31.271285,2017-07-26 16:48:37,0,1.0,27.0,65521,7.34835090831,-858515625.0,-0.9375,00e200600322f10741000000,-55.3938482786,1269,1501080199170603,1,1501080199170603,2036,3.12318488414,-9.19638147044,31271285,1,-57,-8.0,0.416276993597,2.07269706702,1,-0.30691283579,2.40565676336
00:00:31.281004,2017-07-26 16:48:37,0,1.0,27.0,1,-0.014511018158,57234375.0,0.0625,00e200600322f041ef000000,-50.7132264828,1270,1501080199180322,1,1501080199180322,1344,2.06167017892,-1.19638147044,31281004,1,-49,8.0,-0.707427336843,0.555377505262,1,0.0204608557194,-0.00475052558196
00:00:31.332296,2017-07-26 16:48:37,0,1.0,28.0,8,-0.000341239528478,458125000.0,0.5,00e200600322f041ef000000,-49.4590576525,1271,1501080199231614,1,1501080199231614,3612,5.54073860584,-1.18689905794,31332296,1,-49,0.0,1.02322236808,1.87517139328,1,0.163597521419,-0.000111651882138
00:00:31.346403,2017-07-26 16:48:37,0,1.0,28.0,65535,0.0251399744077,-57265625.0,-0.0625,00e200600322f10741000000,-54.9794105878,1272,1501080199245721,1,1501080199245721,2284,3.50361211953,-9.18689905794,31346403,1,-57,-8.0,0.861589374582,2.41104251685,1,-0.0204496901774,0.00822567500328
00:00:31.371586,2017-07-26 16:48:37,0,1.0,28.0,6,0.0497104861288,343593750.0,0.375,00e200600322f041ef000000,-51.3342290458,1273,1501080199270904,1,1501080199270904,3628,5.56528229845,-2.18689905794,31371586,1,-50,7.0,-0.851949025192,0.0,1,0.122698141064,0.0162650246384
00:00:31.381666,2017-07-26 16:48:37,0,1.0,28.0,6,-7.14497135808,343593750.0,0.375,00e200600322f10741000000,-55.4818612483,1274,1501080199280984,1,1501080199280984,220,0.337475773335,-9.18689905794,31381666,1,-57,-7.0,0.359138714084,1.90859185635,1,0.122698141064,-2.33779920958
00:00:31.426576,2017-07-26 16:48:37,0,1.0,28.0,65524,-4.50188386525,-687187500.0,-0.75,00e200600322f041ef000000,-50.7368094869,1275,1501080199325894,1,1501080199325894,1600,2.45436926062,-1.18689905794,31426576,1,-49,8.0,-0.25452946634,0.597419558852,1,-0.245396282128,-1.47299408414
00:00:31.442057,2017-07-26 16:48:37,0,1.0,28.0,65528,0.0242559942707,-458125000.0,-0.5,00e200600322f10741000000,-55.32178316,1276,1501080199341375,1,1501080199341375,232,0.355883542789,-9.18689905794,31442057,1,-57,-8.0,0.51921680242,2.06866994469,1,-0.163597521419,0.00793644108446
00:00:31.460400,2017-07-26 16:48:37,0,1.0,28.0,65518,7.53556091828,-1030781250.0,-1.125,00e200600322f041ef000000,-50.6939166924,1277,1501080199359718,1,1501080199359718,3688,5.65732114572,-1.18689905794,31460400,1,-49,8.0,-0.211636671845,0.640312353348,1,-0.368094423192,2.46559817746
00:00:31.474706,2017-07-26 16:48:37,0,1.0,28.0,2,7.49269215749,114531250.0,0.125,00e200600322f10741000000,-55.3102900703,1278,1501080199374024,1,1501080199374024,2236,3.42998104171,-9.18689905794,31474706,1,-57,-8.0,0.530709892067,2.08016303434,1,0.0408993803547,2.45157173144
00:00:31.537097,2017-07-26 16:48:37,0,1.0,29.0,17,-0.00151199597866,974046875.0,1.0625,00e200600322f10741000000,-55.8151927813,1279,1501080199436415,1,1501080199436415,412,0.632000084609,-8.1774218186,31537097,1,-56,1.0,-1.06245206402,0.605137506797,1,0.347455125852,-0.000494447767579
00:00:31.546695,2017-07-26 16:48:37,0,1.0,29.0,10,0.000194608775208,572968750.0,0.625,00e200600322f041ef000000,-49.3620237869,1280,1501080199446013,1,1501080199446013,3776,5.79231145506,0.822578181399,31546695,1,-47,9.0,-0.395095915008,0.710016944607,1,0.204385368148,6.36402978652e-05
00:00:31.566835,2017-07-26 16:48:37,0,1.0,29.0,2,0.0727330561072,114593750.0,0.125,00e200600322f041ef000000,-48.3649531738,1281,1501080199466153,1,1501080199466153,3788,5.81071922451,-0.177421818601,31566835,1,-48,-1.0,0.601974698108,1.70708755772,1,0.0408770736297,0.0237849159185
00:00:31.582335,2017-07-26 16:48:37,0,1.0,29.0,65526,0.399363505239,-572968750.0,-0.625,00e200600322f10741000000,-53.9541953687,1282,1501080199481653,1,1501080199481653,560,0.859029241216,-8.1774218186,31582335,1,-56,-8.0,0.798545348578,2.4661349194,1,-0.204385368148,0.130598491269
00:00:31.625749,2017-07-26 16:48:37,0,1.0,29.0,31,-0.269930206846,1776203125.0,1.9375,00e200600322f10741000000,-55.4518283012,1283,1501080199525067,1,1501080199525067,464,0.711767085579,-8.1774218186,31625749,1,-56,0.0,-0.699087583866,0.968501986951,1,0.63359464126,-0.0882716555208
00:00:31.635342,2017-07-26 16:48:37,0,1.0,29.0,0,-0.0213823952297,0.0,0.0,00e200600322f041ef000000,-49.9967113754,1284,1501080199534660,1,1501080199534660,3776,5.79231145506,-0.177421818601,31635342,1,-48,8.0,-1.02978350356,0.0753293560538,1,0.0,-0.00699239795346
00:00:31.658611,2017-07-26 16:48:37,0,1.0,29.0,6,0.0,343781250.0,0.375,00e200600322f041ef000000,-49.2670680081,1285,1501080199557929,1,1501080199557929,3776,5.79231145506,-1.1774218186,31658611,1,-49,-1.0,-0.300140136259,0.804972723355,1,0.122631220889,0.0
00:00:31.674756,2017-07-26 16:48:37,0,1.0,29.0,65517,0.229160502581,-1088640625.0,-1.1875,00e200600322f10741000000,-54.1959163101,1286,1501080199574074,1,1501080199574074,556,0.852893318064,-8.1774218186,31674756,1,-56,-7.0,0.556824407229,2.22441397805,1,-0.388332199482,0.0749392858962
00:00:31.730618,2017-07-26 16:48:37,0,1.0,30.0,3,-0.0241823966032,171984375.0,0.1875,00e200600322f041ef000000,-49.6601907717,1287,1501080199629936,1,1501080199629936,728,1.11673801358,-0.167949746787,31730618,1,-48,8.0,-0.480485739073,0.346984422893,1,0.0612821868357,-0.00790373411611
00:00:31.742483,2017-07-26 16:48:37,0,1.0,30.0,4,-0.00145951491509,229312500.0,0.25,00e200600322f10741000000,-53.5692024295,1288,1501080199641801,1,1501080199641801,3356,5.14803952414,-7.16794974679,31742483,1,-55,-7.0,0.565161626383,1.92167737623,1,0.0817095824475,-0.000477025417153
00:00:31.767360,2017-07-26 16:48:37,0,1.0,30.0,65529,0.119605118121,-401296875.0,-0.4375,00e200600322f041ef000000,-49.4922632935,1289,1501080199666678,1,1501080199666678,764,1.17196132194,-0.167949746787,31767360,1,-48,7.0,-0.312558260892,0.514911901074,1,-0.142991769283,0.039091537041
00:00:31.777363,2017-07-26 16:48:37,0,1.0,30.0,65533,0.293976670011,-171984375.0,-0.1875,00e200600322f10741000000,-53.5242063974,1290,1501080199676681,1,1501080199676681,3440,5.27689391033,-7.16794974679,31777363,1,-55,-7.0,0.610157658549,1.9666734084,1,-0.0612821868357,0.0960828438238
00:00:31.831620,2017-07-26 16:48:37,0,1.0,30.0,9,3.79926276066,515953125.0,0.5625,00e200600322f041ef000000,-49.480206643,1291,1501080199730938,1,1501080199730938,2764,4.23992289772,-0.167949746787,31831620,1,-48,7.0,-0.300501610411,0.526968551555,1,0.183846560507,1.24174469513
00:00:31.845700,2017-07-26 16:48:37,0,1.0,30.0,65526,-0.135758721483,-573281250.0,-0.625,00e200600322f10741000000,-53.5209758276,1292,1501080199745018,1,1501080199745018,3364,5.16031137045,-7.16794974679,31845700,1,-55,-7.0,0.613388228308,1.96990397815,1,-0.204273956119,-0.044371153784
00:00:31.865061,2017-07-26 16:48:37,0,1.0,30.0,12,0.226978526419,687937500.0,0.75,00e200600322f10741000000,-54.6036966674,1293,1501080199764379,1,1501080199764379,3400,5.21553467881,-7.16794974679,31865061,1,-55,0.0,-0.469332611508,0.887183138339,1,0.245128747343,0.074185282473
00:00:31.874781,2017-07-26 16:48:37,0,1.0,30.0,65528,-5.71307502722,-458625000.0,-0.5,00e200600322f041ef000000,-49.0374043815,1294,1501080199774099,1,1501080199774099,744,1.14128170619,0.832050253213,31874781,1,-47,8.0,0.142300651059,0.969770813025,1,-0.163419164895,-1.86725189986
00:00:31.930168,2017-07-26 16:48:37,0,1.0,31.0,65526,0.000633120903517,-573593750.0,-0.625,00e200600322f10741000000,-54.8664289344,1295,1501080199829486,1,1501080199829486,2748,4.21537920511,-9.15848283687,31930168,1,-57,-10.0,1.07997097775,2.59322289096,1,-0.204162665486,0.000206815441979
00:00:31.939904,2017-07-26 16:48:37,0,1.0,31.0,13,0.000291634405939,745671875.0,0.8125,00e200600322f041ef000000,-51.303955703,1296,1501080199839222,1,1501080199839222,4052,6.21569015251,-2.15848283687,31939904,1,-50,7.0,-0.448357235818,0.674321642023,1,0.265411465132,9.52653722624e-05
00:00:31.962230,2017-07-26 16:48:37,0,1.0,31.0,65532,-0.0913756939679,-229437500.0,-0.25,00e200600322f10741000000,-55.4737495306,1297,1501080199861548,1,1501080199861548,2724,4.1785636662,-9.15848283687,31962230,1,-57,-7.0,0.472650381563,1.98590229477,1,-0.0816650661945,-0.0298488083858
00:00:31.975478,2017-07-26 16:48:37,0,1.0,31.0,19,0.054903159611,1089828125.0,1.1875,00e200600322f041ef000000,-50.7346359587,1298,1501080199874796,1,1501080199874796,4068,6.24023384512,-1.15848283687,31975478,1,-49,8.0,0.120962508455,1.2436413863,1,0.387909064424,0.0179346806557
00:00:32.022263,2017-07-26 16:48:37,0,1.0,31.0,65524,-10.4575785508,-688312500.0,-0.75,00e200600322f041ef000000,-49.4647943043,1299,1501080199921581,1,1501080199921581,60,0.0920388472731,-1.15848283687,32022263,1,-49,0.0,1.39080416287,2.51348304071,1,-0.244995198583,-3.41607537835
00:00:32.038403,2017-07-26 16:48:37,0,1.0,31.0,8,-0.0064101617371,458875000.0,0.5,00e200600322f10741000000,-54.980947719,1300,1501080199937721,1,1501080199937721,2720,4.17242774305,-9.15848283687,32038403,1,-57,-8.0,0.965452193092,2.4787041063,1,0.163330132389,-0.00209394513031
00:00:32.056279,2017-07-26 16:48:37,0,1.0,31.0,2,14.3975215707,114718750.0,0.125,00e200600322f041ef000000,-50.6025901113,1301,1501080199955597,1,1501080199955597,4072,6.24636976827,-1.15848283687,32056279,1,-49,8.0,0.253008355883,1.37568723372,1,0.0408325330972,4.70309820844
00:00:32.069913,2017-07-26 16:48:37,0,1.0,31.0,10,-7.9184931371,573593750.0,0.625,00e200600322f10741000000,-55.2858191867,1302,1501080199969231,1,1501080199969231,676,1.03697101261,-9.15848283687,32069913,1,-57,-8.0,0.660580725458,2.17383263866,1,0.204162665486,-2.58665706481
00:00:32.127612,2017-07-26 16:48:37,0,1.0,32.0,65524,0.000680249642756,-688687500.0,-0.75,00e200600322f041ef000000,-50.6842801748,1303,1501080200026930,1,1501080200026930,3516,5.39347645021,-1.14902108321,32127612,1,-49,8.0,-1.01160514461,0.0,1,-0.244861795263,0.000222089531669
00:00:32.139675,2017-07-26 16:48:37,0,1.0,32.0,65515,0.000680598436282,-1205203125.0,-1.3125,00e200600322f10741000000,-54.5756571657,1304,1501080200038993,1,1501080200038993,312,0.47860200582,-8.14902108321,32139675,1,-56,-7.0,-0.0861788205818,1.00575504583,1,-0.42850814171,0.000222203406615
00:00:32.158754,2017-07-26 16:48:37,0,1.0,32.0,65535,-0.156791872712,-57390625.0,-0.0625,00e200600322f041ef000000,-49.7619420272,1305,1501080200058072,1,1501080200058072,3476,5.33211721869,-0.149021083213,32158754,1,-48,8.0,-0.0892669970196,0.922338147594,1,-0.0204051496052,-0.0511897859132
00:00:32.170904,2017-07-26 16:48:37,0,1.0,32.0,65488,0.20326159179,-2754750000.0,-3.0,00e200600322f10741000000,-54.3285174039,1306,1501080200070222,1,1501080200070222,364,0.55836900679,-8.14902108321,32170904,1,-56,-8.0,0.160960941214,1.25289480762,1,-0.979447181051,0.0663613310314
00:00:32.219373,2017-07-26 16:48:37,0,1.0,32.0,65529,0.0483295253963,-401734375.0,-0.4375,00e200600322f041ef000000,-49.6957211277,1307,1501080200118691,1,1501080200118691,3500,5.3689327576,-0.149021083213,32219373,1,-48,8.0,-0.0230460974287,0.988559047185,1,-0.142836047237,0.015778739137
00:00:32.233058,2017-07-26 16:48:37,0,1.0,32.0,0,-0.164975806062,0.0,0.0,00e200600322f10741000000,-54.3107735673,1308,1501080200132376,1,1501080200132376,280,0.429514620608,-8.14902108321,32233058,1,-56,-8.0,0.178704777782,1.27063864419,1,0.0,-0.0538616960631
00:00:32.255922,2017-07-26 16:48:37,0,1.0,32.0,3,0.026719267285,172171875.0,0.1875,00e200600322f041ef000000,-49.690966681,1309,1501080200155240,1,1501080200155240,3508,5.3812046039,-0.149021083213,32255922,1,-48,8.0,-0.0182916507498,0.993313493864,1,0.0612154488157,0.00872337034068
00:00:32.266021,2017-07-26 16:48:37,0,1.0,32.0,65517,0.266634180748,-1090421875.0,-1.1875,00e200600322f10741000000,-54.3094996171,1310,1501080200165339,1,1501080200165339,352,0.539961237336,-8.14902108321,32266021,1,-56,-8.0,0.17997872793,1.27191259434,1,-0.387697842499,0.0870513655685
00:00:32.309588,2017-07-26 16:48:37,0,1.0,32.0,65530,-0.0090985214102,-344343750.0,-0.375,00e200600322f041ef000000,-49.6906253271,1311,1501080200208906,1,1501080200208906,3504,5.37506868075,-0.149021083213,32309588,1,-48,8.0,-0.0179502968365,0.993654847777,1,-0.122430897631,-0.00297050704899
00:00:32.319562,2017-07-26 16:48:37,0,1.0,32.0,65524,-0.164155740461,-688687500.0,-0.75,00e200600322f10741000000,-54.3094081516,1312,1501080200218880,1,1501080200218880,280,0.429514620608,-8.14902108321,32319562,1,-56,-8.0,0.180070193435,1.27200405985,1,-0.244861795263,-0.0535939590825
00:00:32.352014,2017-07-26 16:48:37,0,1.0,33.0,65516,4.87521934587e-05,-1148437500.0,-1.25,00e200600322f10741000000,-54.8149564719,1313,1501080200251332,1,1501080200251332,3492,5.3566609113,-7.13956448022,32352014,1,-55,1.0,-0.815367965785,0.716959734807,1,-0.407880895238,1.59080706502e-05
00:00:32.363612,2017-07-26 16:48:37,0,1.0,33.0,7,-0.0243828171776,401953125.0,0.4375,00e200600322f041ef000000,-49.8260620831,1314,1501080200262930,1,1501080200262930,816,1.25172832291,-0.139564480216,32363612,1,-48,7.0,-0.351084497478,0.90600293252,1,0.142758313333,-0.00795622823907
00:00:32.411398,2017-07-26 16:48:37,0,1.0,33.0,6,5.33383862428,344531250.0,0.375,00e200600322f041ef000000,-48.4892918605,1315,1501080200310716,1,1501080200310716,2904,4.45468020802,-0.139564480216,32411398,1,-48,0.0,0.985685725132,2.24277315513,1,0.122364268571,1.7404566985
00:00:32.423780,2017-07-26 16:48:37,0,1.0,33.0,17,-0.108860741855,976171875.0,1.0625,00e200600322f10741000000,-53.2554610119,1316,1501080200323098,1,1501080200323098,3428,5.25848614087,-7.13956448022,32423780,1,-55,-7.0,0.744127494282,2.27645519487,1,0.346698760952,-0.0355217734754
00:00:32.446130,2017-07-26 16:48:37,0,1.0,33.0,65523,0.0873881431767,-746484375.0,-0.8125,00e200600322f10741000000,-54.532552187,1317,1501080200345448,1,1501080200345448,3444,5.28302983348,-7.13956448022,32446130,1,-55,0.0,-0.532963680817,0.999364019774,1,-0.265122581905,0.0285151632577
00:00:32.455790,2017-07-26 16:48:37,0,1.0,33.0,3,-0.0219986146152,172265625.0,0.1875,00e200600322f041ef000000,-49.750392083,1318,1501080200355108,1,1501080200355108,2896,4.44240836172,-0.139564480216,32455790,1,-48,7.0,-0.275414497381,0.981672932616,1,0.0611821342857,-0.00717825169861
00:00:32.504774,2017-07-26 16:48:37,0,1.0,33.0,65484,0.21648101255,-2985937500.0,-3.25,00e200600322f10741000000,-53.5933717981,1319,1501080200404092,1,1501080200404092,3548,5.44256383542,-7.13956448022,32504774,1,-55,-7.0,0.406216708084,1.93854440868,1,-1.06049032762,0.0706387753609
00:00:32.517987,2017-07-26 16:48:37,0,1.0,33.0,65518,-4.08229094651,-1033593750.0,-1.125,00e200600322f041ef000000,-48.7666886487,1320,1501080200417305,1,1501080200417305,816,1.25172832291,0.860435519784,32517987,1,-47,8.0,0.708288936941,1.96537636694,1,-0.367092805714,-1.33207078871
00:00:32.550948,2017-07-26 16:48:37,0,1.0,34.0,65518,4.87356345128e-05,-1034156250.0,-1.125,00e200600322f041ef000000,-48.2054336043,1321,1501080200450266,1,1501080200450266,432,0.662679700367,-0.13011302227,32550948,1,-48,-1.0,1.14281324712,2.06904784597,1,-0.36689313598,1.58940175826e-05
00:00:32.566252,2017-07-26 16:48:37,0,1.0,34.0,65534,-0.0244604453167,-114906250.0,-0.125,00e200600322f10741000000,-53.9114522289,1322,1501080200465570,1,1501080200465570,1180,1.81009732971,-8.13011302227,32566252,1,-56,-8.0,1.03809625679,2.57702810423,1,-0.0407659039978,-0.0079772173242
00:00:32.609519,2017-07-26 16:48:37,0,1.0,34.0,10,-0.125048552185,574531250.0,0.625,00e200600322f041ef000000,-49.5839688508,1323,1501080200508837,1,1501080200508837,372,0.570640853093,-0.13011302227,32609519,1,-48,8.0,-0.235721999446,0.6905125994,1,0.203829519989,-0.0407817381874
00:00:32.619500,2017-07-26 16:48:37,0,1.0,34.0,29,-0.0733595628005,1666140625.0,1.8125,00e200600322f10741000000,-55.0128804425,1324,1501080200518818,1,1501080200518818,1148,1.76100994449,-9.13011302227,32619500,1,-57,-9.0,-0.0633319568343,1.4755998906,1,0.591105607968,-0.0239245511556
00:00:32.643488,2017-07-26 16:48:37,0,1.0,34.0,2,0.101776148491,114906250.0,0.125,00e200600322f10741000000,-55.7355021117,1325,1501080200542806,1,1501080200542806,1168,1.79168956025,-8.13011302227,32643488,1,-56,1.0,-0.785953626043,0.752978221396,1,0.0407659039978,0.0331919735892
00:00:32.655152,2017-07-26 16:48:37,0,1.0,34.0,8,0.0749012501917,459625000.0,0.5,00e200600322f041ef000000,-50.0727215439,1326,1501080200554470,1,1501080200554470,400,0.613592315154,-0.13011302227,32655152,1,-48,8.0,-0.724474692505,0.201759906341,1,0.163063615991,0.0244273373971
00:00:32.706341,2017-07-26 16:48:37,0,1.0,34.0,65530,0.019077585028,-344718750.0,-0.375,00e200600322f041ef000000,-47.8233332563,1327,1501080200605659,1,1501080200605659,408,0.625864161457,0.86988697773,32706341,1,-47,1.0,1.52491359513,2.45114819398,1,-0.122297711993,0.00622171999811
00:00:32.723062,2017-07-26 16:48:37,0,1.0,34.0,13,0.0552257175711,746890625.0,0.8125,00e200600322f10741000000,-53.8090687492,1328,1501080200622380,1,1501080200622380,1204,1.84691286861,-8.13011302227,32723062,1,-56,-9.0,1.14047973647,2.67941158391,1,0.264978375986,0.0180106104057
00:00:32.753715,2017-07-26 16:48:37,0,1.0,35.0,7,-0.00190155122519,402390625.0,0.4375,00e200600322f041ef000000,-48.8244844726,1329,1501080200653033,1,1501080200653033,3304,5.06827252317,0.87933329622,32753715,1,-47,9.0,0.268543920679,1.35761754082,1,0.142603099076,-0.000619810509173
00:00:32.765392,2017-07-26 16:48:37,0,1.0,35.0,24,-0.000437885974884,1379625000.0,1.5,00e200600322f10741000000,-53.3452756016,1330,1501080200664710,1,1501080200664710,88,0.134990309334,-7.12066670378,32765392,1,-55,-8.0,1.14077790904,2.32025887924,1,0.488924911117,-0.000142728907567
00:00:32.814085,2017-07-26 16:48:37,0,1.0,35.0,1,0.072793295511,57484375.0,0.0625,00e200600322f041ef000000,-49.4322622808,1331,1501080200713403,1,1501080200713403,3340,5.12349583154,-0.12066670378,32814085,1,-48,7.0,-0.33923388752,0.749839732624,1,0.0203718712965,0.0237269703584
00:00:32.824078,2017-07-26 16:48:37,0,1.0,35.0,65528,-0.016640467914,-459875000.0,-0.5,00e200600322f10741000000,-54.240179982,1332,1501080200723396,1,1501080200723396,80,0.122718463031,-8.12066670378,32824078,1,-56,-8.0,0.24587352859,1.42535449879,1,-0.162974970372,-0.00542395953053
00:00:32.845152,2017-07-26 16:48:37,0,1.0,35.0,65496,0.579246049635,-2299375000.0,-2.5,00e200600322f10741000000,-55.5284576474,1333,1501080200744470,1,1501080200744470,180,0.276116541819,-8.12066670378,32845152,1,-56,0.0,-1.04240413674,0.13707683346,1,-0.814874851862,0.188805215555
00:00:32.856838,2017-07-26 16:48:37,0,1.0,35.0,2,0.0228419643066,114968750.0,0.125,00e200600322f041ef000000,-50.0172441469,1334,1501080200756156,1,1501080200756156,3348,5.13576767784,-0.12066670378,32856838,1,-48,8.0,-0.924215753618,0.164857866526,1,0.0407437425931,0.00744533691223
00:00:32.908256,2017-07-26 16:48:37,0,1.0,35.0,65533,-0.0379852386324,-172453125.0,-0.1875,00e200600322f041ef000000,-47.8084681325,1335,1501080200807574,1,1501080200807574,3332,5.11122398523,0.87933329622,32908256,1,-47,1.0,1.28456026073,2.37363388087,1,-0.0611156138896,-0.0123812862814
00:00:32.918274,2017-07-26 16:48:37,0,1.0,35.0,15,-0.180295858292,862265625.0,0.9375,00e200600322f10741000000,-53.8050856513,1336,1501080200817592,1,1501080200817592,72,0.110446616728,-8.12066670378,32918274,1,-56,-9.0,0.680967859287,1.86044882949,1,0.305578069448,-0.0587674243267
00:00:32.947589,2017-07-26 16:48:37,0,1.0,36.0,4,-0.000683680987694,230062500.0,0.25,00e200600322f10741000000,-56.1439252804,1337,1501080200846907,1,1501080200846907,1080,1.65669925092,-9.11122551916,32947589,1,-57,-1.0,-1.20970189984,0.320119378413,1,0.0814432105406,-0.000222724698494
00:00:32.957283,2017-07-26 16:48:37,0,1.0,36.0,12,-0.000973919185937,690187500.0,0.75,00e200600322f041ef000000,-49.4501073945,1338,1501080200856601,1,1501080200856601,272,0.417242774305,0.888774480842,32957283,1,-47,10.0,-0.364470880282,0.458866227528,1,0.244329631622,-0.000317276421239
00:00:33.013186,2017-07-26 16:48:37,0,1.0,36.0,7,0.0174688746579,402609375.0,0.4375,00e200600322f041ef000000,-47.6565042977,1339,1501080200912504,1,1501080200912504,280,0.429514620608,0.888774480842,33013186,1,-47,0.0,1.42913221652,2.25246932432,1,0.142525618446,0.00569088494668
00:00:33.025128,2017-07-26 16:48:37,0,1.0,36.0,34,-0.094458514425,1955531250.0,2.125,00e200600322f10741000000,-54.4964178721,1340,1501080200924446,1,1501080200924446,1020,1.56466040364,-9.11122551916,33025128,1,-57,-10.0,0.437805508457,1.96762678671,1,0.692267289595,-0.0307720187107
00:00:33.039575,2017-07-26 16:48:37,0,1.0,36.0,6,0.166528904089,345093750.0,0.375,00e200600322f041ef000000,-49.008659115,1341,1501080200938893,1,1501080200938893,316,0.484737928972,0.888774480842,33039575,1,-47,10.0,0.0769773992951,0.900314507105,1,0.122164815811,0.0542505943872
00:00:33.049532,2017-07-26 16:48:37,0,1.0,36.0,65519,0.220090712588,-977765625.0,-1.0625,00e200600322f10741000000,-54.8587266634,1342,1501080200948850,1,1501080200948850,1064,1.63215555831,-9.11122551916,33049532,1,-57,-10.0,0.0754967171409,1.60531799539,1,-0.346133644798,0.0716995769734
00:00:33.101790,2017-07-26 16:48:37,0,1.0,36.0,3,-0.0235448645825,172546875.0,0.1875,00e200600322f041ef000000,-49.105739463,1343,1501080201001108,1,1501080201001108,304,0.466330159517,0.888774480842,33101790,1,-47,10.0,-0.0201029487487,0.803234159061,1,0.0610824079055,-0.00767027745337
00:00:33.111731,2017-07-26 16:48:37,0,1.0,36.0,65522,0.0471018424734,-805218750.0,-0.875,00e200600322f10741000000,-54.8847392643,1344,1501080201011049,1,1501080201011049,1088,1.66897109722,-9.11122551916,33111731,1,-57,-10.0,0.0494841162817,1.57930539453,1,-0.285051236892,0.0153445010936
00:00:33.148590,2017-07-26 16:48:37,0,1.0,37.0,8,0.000146256653391,460375000.0,0.5,00e200600322f041ef000000,-49.1127095184,1345,1501080201047908,1,1501080201047908,2976,4.56512682475,0.898210537172,33148590,1,-47,10.0,-0.117585152207,0.659453135391,1,0.162797967961,4.76205719455e-05
00:00:33.158554,2017-07-26 16:48:37,0,1.0,37.0,8,-0.00155702813602,460375000.0,0.5,00e200600322f10741000000,-54.1545560774,1346,1501080201057872,1,1501080201057872,3640,5.5836900679,-8.10178946283,33158554,1,-56,-9.0,-0.229419273545,1.32843871749,1,0.162797967961,-0.000506962033205
00:00:33.210919,2017-07-26 16:48:37,0,1.0,37.0,7,0.0,402828125.0,0.4375,00e200600322f041ef000000,-49.6491083307,1347,1501080201110237,1,1501080201110237,2976,4.56512682475,-0.101789462828,33210919,1,-48,8.0,-0.653983964531,0.123054323066,1,0.142448221966,0.0
00:00:33.227013,2017-07-26 16:48:37,0,1.0,37.0,10,0.0998544749412,575468750.0,0.625,00e200600322f10741000000,-54.298283706,1348,1501080201126331,1,1501080201126331,3696,5.66959299203,-8.10178946283,33227013,1,-56,-8.0,-0.373146902128,1.1847110889,1,0.203497459951,0.0325122112245
00:00:33.247282,2017-07-26 16:48:37,0,1.0,37.0,65530,-0.168630359169,-345281250.0,-0.375,00e200600322f10741000000,-54.8119756857,1349,1501080201146600,1,1501080201146600,3668,5.62664152996,-7.10178946283,33247282,1,-55,1.0,-0.886838881837,0.671019109195,1,-0.122098475971,-0.0549053596185
00:00:33.256941,2017-07-26 16:48:37,0,1.0,37.0,65534,0.042438942245,-115093750.0,-0.125,00e200600322f041ef000000,-49.0932125763,1350,1501080201156259,1,1501080201156259,2992,4.58967051735,0.898210537172,33256941,1,-47,8.0,-0.0980882100923,0.678950077505,1,-0.0406994919902,0.0138179471198
00:00:33.305763,2017-07-26 16:48:37,0,1.0,37.0,65517,0.0417469990253,-1093390625.0,-1.1875,00e200600322f10741000000,-53.41728108,1351,1501080201205081,1,1501080201205081,3688,5.65732114572,-7.10178946283,33305763,1,-55,-8.0,0.507855723919,2.06571371495,1,-0.386645173907,0.0135926532196
00:00:33.317162,2017-07-26 16:48:37,0,1.0,37.0,13,-0.0648652463426,748109375.0,0.8125,00e200600322f041ef000000,-48.719505283,1352,1501080201216480,1,1501080201216480,2960,4.54058313214,0.898210537172,33317162,1,-47,8.0,0.275619083208,1.05265737081,1,0.264546697936,-0.0211198605917
00:00:33.341781,2017-07-26 16:48:37,0,1.0,38.0,65528,-0.000684147088165,-460625000.0,-0.5,00e200600322f10741000000,-54.7812481276,1353,1501080201241099,1,1501080201241099,3900,5.98252507275,-9.09235852922,33341781,1,-57,-10.0,0.628653894117,2.5962888181,1,-0.162709610855,-0.000222634612966
00:00:33.353404,2017-07-26 16:48:37,0,1.0,38.0,9,-0.000194614379299,518203125.0,0.5625,00e200600322f041ef000000,-49.8170299595,1354,1501080201252722,1,1501080201252722,1228,1.88372840752,-0.0923585292218,33353404,1,-48,9.0,-0.176437538274,0.977443062143,1,0.183048312212,-6.33312598448e-05
00:00:33.408998,2017-07-26 16:48:37,0,1.0,38.0,65533,0.0526979080476,-172734375.0,-0.1875,00e200600322f041ef000000,-48.4868717103,1355,1501080201308316,1,1501080201308316,1252,1.92054394643,-0.0923585292218,33408998,1,-48,0.0,1.15372071094,2.30760131135,1,-0.0610161040706,0.0171489122226
