rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
3,9.46687E+14,-0.272621355,-1.5,9.46687E+14,1.846912869,65512,1,nan,71,1,50.4641188,-0.491937688,7/24/18 17:22,53616c6f6e69000000000000,1,50.70459194,-1372125000,-2.24,1,1204,nan,25,1711960,-72,0
1,9.46687E+14,0.831469612,0.5,9.46687E+14,0.589048623,8,1,nan,72,1,24.4641188,0.163979229,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70459194,457375000,0.8,1,384,nan,25,1721911,-46,0
3,9.46687E+14,0.810457198,-0.0625,9.46687E+14,0.625864161,65535,1,nan,73,1,40.4641188,-0.020497404,7/24/18 17:22,e2801160600002073a496297,1,40.70459194,-57171875,0.64,1,408,nan,25,1733974,-62,0
3,9.46687E+14,0.844853565,-0.125,9.46687E+14,0.56450493,65534,1,-0.279305142,74,1,40.4641188,-0.040994807,7/24/18 17:22,e2801160600002073a496297,1,40.70459194,-114343750,0.64,1,368,-0.091600484,25,1751456,-62,0
0,9.46687E+14,0.784556597,-0.5,9.46687E+14,5.614369684,65528,1,nan,75,1,49.4641188,-0.163979229,7/24/18 17:22,e2801160600002073a4962c7,1,49.70459194,-457375000,-0.142857143,1,3660,nan,25,1761378,-71,0
1,9.46687E+14,0.81403633,0.0625,9.46687E+14,0.619728238,1,1,0.049350027,76,1,24.4641188,0.020497404,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70459194,57171875,0.8,1,404,0.016184759,25,1771348,-46,0
3,9.46687E+14,-0.01840673,-0.4375,9.46687E+14,1.589204096,65529,1,-0.105093611,77,1,34.4641188,-0.143481826,7/24/18 17:22,00e200600322f148a4000000,1,34.70459194,-400203125,1.592592593,1,1036,-0.034466339,25,1781034,-56,0
2,9.46687E+14,-0.433093819,1.5,9.46687E+14,2.018718717,24,1,0.172876334,78,1,51.4641188,0.491937688,7/24/18 17:22,53616c6f6e69000000000000,1,51.70459194,1372125000,-3.24,1,1316,0.056696256,25,1790990,-73,0
3,9.46687E+14,0.906595705,0.125,9.46687E+14,0.435650544,2,1,-0.119662418,79,1,40.4641188,0.040994807,7/24/18 17:22,e2801160600002073a496297,1,40.70459194,114343750,0.64,1,284,-0.039244302,25,1837087,-62,0
1,9.46687E+14,0.788346428,0.125,9.46687E+14,0.6626797,2,1,0.045074418,80,1,24.4641188,0.040994807,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70459194,114343750,0.8,1,432,0.014782537,25,1847125,-46,0
3,9.46687E+14,-0.024541229,0.375,9.46687E+14,4.687845288,6,1,3.224647571,81,1,34.4641188,0.122984422,7/24/18 17:22,00e200600322f148a4000000,1,34.70459194,343031250,1.592592593,1,3056,1.057550447,25,1857449,-56,0
0,9.46687E+14,0.821102515,0.375,9.46687E+14,5.675728915,6,1,0.045178276,82,1,49.4641188,0.122984422,7/24/18 17:22,e2801160600002073a4962c7,1,49.70459194,343031250,-0.142857143,1,3700,0.014816598,25,1869382,-71,0
2,9.46687E+14,0.24298018,2.875,9.46687E+14,4.957825906,46,1,2.649491746,83,1,51.4641188,0.942880568,7/24/18 17:22,53616c6f6e69000000000000,1,51.70459194,2629906250,-3.24,1,3232,0.868923229,25,1879205,-73,0
1,9.46687E+14,0.465976496,-0.375,9.46687E+14,1.086058398,65530,1,nan,84,1,24.47361157,-0.122917236,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.70446579,-343218750,0.838709677,1,708,nan,26,1909594,-46,0
3,9.46687E+14,0.248927606,0.4375,9.46687E+14,4.96396183,7,1,nan,85,1,34.47361157,0.143403442,7/24/18 17:22,00e200600322f148a4000000,1,34.70446579,400421875,1.428571429,1,3236,nan,26,1919976,-56,0
2,9.46687E+14,0.624859488,0.875,9.46687E+14,0.89584478,14,1,nan,86,1,40.47361157,0.286806883,7/24/18 17:22,e2801160600002073a496297,1,40.70446579,800843750,0.821428571,1,584,nan,26,1929945,-62,0
