rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,946688049944348,-0.0625,946688049944348,5.982525072754001,65535,1,nan,2114,1,-0.02075837254359258,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56453125.0,-0.9487179487179489,1,3900,nan,2,42117714,-58,0
2.0,946688049999415,0.0625,946688049999415,1.7916895602504288,1,1,nan,2115,1,0.02074688796680498,2017-07-03 08:13:00,00e200600322f148a4000000,1,56484375.0,0.7435897435897445,1,1168,nan,3,42172781,-47,0
4.0,946688050015052,0.5,946688050015052,2.9943304979527716,8,1,nan,2116,1,0.16597510373443983,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,451875000.0,-0.94594594594594383,1,1952,nan,3,42188418,-58,0
2.0,946688050030715,0.1875,946688050030715,4.970097752749477,3,1,nan,2117,1,0.06224066390041494,2017-07-03 08:13:00,00e200600322f148a4000000,1,169453125.0,0.7435897435897445,1,3240,nan,3,42204081,-47,0
4.0,946688050040677,-0.0625,946688050040677,6.1850105367549055,65535,1,nan,2118,1,-0.02074688796680498,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56484375.0,-0.94594594594594383,1,4032,nan,3,42214043,-58,0
2.0,946688050095223,0.625,946688050095223,5.0682725231741586,10,1,nan,2119,1,0.2074688796680498,2017-07-03 08:13:00,00e200600322f148a4000000,1,564843750.0,0.7435897435897445,1,3304,nan,3,42268589,-47,0
4.0,946688050105125,0.125,946688050105125,0.05522330836388308,2,1,nan,2120,1,0.04149377593360996,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,112968750.0,-0.94594594594594383,1,36,nan,3,42278491,-58,0
2.0,946688050123745,0.4375,946688050123745,2.012582793705961,7,1,nan,2121,1,0.14522821576763487,2017-07-03 08:13:00,00e200600322f148a4000000,1,395390625.0,0.7435897435897445,1,1312,nan,3,42297111,-47,0
4.0,946688050133647,-0.1875,946688050133647,0.12885438618239387,65533,1,nan,2122,1,-0.06224066390041494,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-169453125.0,-0.94594594594594383,1,84,nan,3,42307013,-58,0
2.0,946688050191754,0.375,946688050191754,3.816544200259475,6,1,nan,2123,1,0.12441249654409732,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,339093750.0,-0.11428571428571388,1,2488,nan,4,42365120,-57,0
2.0,946688050203367,0.125,946688050203367,5.681864838328415,2,1,nan,2124,1,0.041470832181365776,2017-07-03 08:13:00,00e200600322f148a4000000,1,113031250.0,0.6923076923076934,1,3704,nan,4,42376733,-47,0
2.0,946688050225871,-0.0625,946688050225871,3.8840393549264434,65535,1,nan,2125,1,-0.020735416090682888,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56515625.0,-0.11428571428571388,1,2532,nan,4,42399237,-57,0
2.0,946688050235478,0.1875,946688050235478,5.724816300389213,3,1,nan,2126,1,0.06220624827204866,2017-07-03 08:13:00,00e200600322f148a4000000,1,169546875.0,0.6923076923076934,1,3732,nan,4,42408844,-47,0
2.0,946688050284882,-0.125,946688050284882,3.902447124381071,65534,1,nan,2127,1,-0.041470832181365776,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-113031250.0,-0.11428571428571388,1,2544,nan,4,42458248,-57,0
2.0,946688050294524,0.0625,946688050294524,5.767767762450011,1,1,nan,2128,1,0.020735416090682888,2017-07-03 08:13:00,00e200600322f148a4000000,1,56515625.0,0.6923076923076934,1,3760,nan,4,42467890,-47,0
1.0,946688050317314,-0.0625,946688050317314,3.865631585471816,65535,1,nan,2129,1,-0.020735416090682888,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56515625.0,-1.1142857142857139,1,2520,nan,4,42490680,-58,0
2.0,946688050331275,0.125,946688050331275,5.773903685601553,2,1,nan,2130,1,0.041470832181365776,2017-07-03 08:13:00,00e200600322f148a4000000,1,113031250.0,0.6923076923076934,1,3764,nan,4,42504641,-47,0
2.0,946688050381962,0.375,946688050381962,5.780039608753096,6,1,0.009633263953282921,2131,1,0.12441249654409732,2017-07-03 08:13:00,00e200600322f148a4000000,1,339093750.0,0.6923076923076934,1,3768,0.00319599578212317,4,42555328,-47,0
3.0,946688050412705,0.375,946688050412705,6.209554229361076,6,1,nan,2132,1,0.12434374136501795,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,339281250.0,0.025641025641029103,1,4048,nan,5,42586071,-57,0
3.0,946688050433372,0.375,946688050433372,6.22182607566416,6,1,0.04725226206028748,2133,1,0.12434374136501795,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,339281250.0,0.025641025641029103,1,4056,0.0156680614734305,5,42606738,-57,0
1.0,946688050442991,0.125,946688050442991,2.116893487282185,2,1,nan,2134,1,0.04144791378833932,2017-07-03 08:13:00,00e200600322f148a4000000,1,113093750.0,0.42424242424242209,1,1380,nan,5,42616357,-47,0
3.0,946688050490365,0.8125,946688050490365,6.277049384028044,13,1,nan,2135,1,0.2694114396242056,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,735109375.0,0.025641025641029103,1,4092,nan,5,42663731,-57,0
1.0,946688050500759,0.4375,946688050500759,5.375068680751287,7,1,nan,2136,1,0.1450676982591876,2017-07-03 08:13:00,00e200600322f148a4000000,1,395828125.0,0.42424242424242209,1,3504,nan,5,42674125,-47,0
3.0,946688050519757,-0.0625,946688050519757,0.05522330836388308,65535,1,nan,2137,1,-0.02072395689416966,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56546875.0,0.025641025641029103,1,36,nan,5,42693123,-57,0
1.0,946688050531943,0.375,946688050531943,5.4671075280244255,6,1,nan,2138,1,0.12434374136501795,2017-07-03 08:13:00,00e200600322f148a4000000,1,339281250.0,0.42424242424242209,1,3564,nan,5,42705309,-47,0
3.0,946688050581229,0.125,946688050581229,0.1718058482431918,2,1,nan,2139,1,0.04144791378833932,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,113093750.0,0.025641025641029103,1,112,nan,5,42754595,-57,0
1.0,946688050590916,0.4375,946688050590916,5.595961914206819,7,1,nan,2140,1,0.1450676982591876,2017-07-03 08:13:00,00e200600322f148a4000000,1,395828125.0,0.42424242424242209,1,3648,nan,5,42764282,-47,0
1.0,946688050615841,0.0625,946688050615841,5.154175447295755,1,1,nan,2141,1,0.020712510356255178,2017-07-03 08:13:00,e2801160600002073a4962c7,1,56578125.0,-1.125,1,3360,nan,6,42789207,-69,0
1.0,946688050639661,0.0625,946688050639661,0.1043106935762236,1,1,nan,2142,1,0.020712510356255178,2017-07-03 08:13:00,00e200600322f148a4000000,1,56578125.0,0.29999999999999716,1,68,nan,6,42813027,-47,0
2.0,946688050649627,-0.125,946688050649627,0.5583690067903734,65534,1,nan,2143,1,-0.041425020712510356,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-113156250.0,-0.18518518518518334,1,364,nan,6,42822993,-57,0
1.0,946688050663495,0.0625,946688050663495,2.000310947402876,1,1,nan,2144,1,0.020712510356255178,2017-07-03 08:13:00,e2801160600002073a4962c7,1,56578125.0,-1.125,1,1304,nan,6,42836861,-69,0
1.0,946688050709544,0.0625,946688050709544,0.16566992509164924,1,1,nan,2145,1,0.020712510356255178,2017-07-03 08:13:00,00e200600322f148a4000000,1,56578125.0,0.29999999999999716,1,108,nan,6,42882910,-47,0
2.0,946688050721423,-0.25,946688050721423,0.4172427743048944,65532,1,nan,2146,1,-0.08285004142502071,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-226312500.0,-0.18518518518518334,1,272,nan,6,42894789,-57,0
0.0,946688050731379,2.6875,946688050731379,5.393476450205914,43,1,nan,2147,1,0.8906379453189727,2017-07-03 08:13:00,e2801160600002073a496cb7,1,2432859375.0,-1.4761904761904816,1,3516,nan,6,42904745,-69,0
0.0,946688050741303,-0.125,946688050741303,4.97623367590102,65534,1,nan,2148,1,-0.041425020712510356,2017-07-03 08:13:00,e2801160600002073a4962c7,1,-113156250.0,-2.125,1,3244,nan,6,42914669,-70,0
1.0,946688050758398,0.1875,946688050758398,0.1595340019401067,3,1,nan,2149,1,0.06213753106876554,2017-07-03 08:13:00,00e200600322f148a4000000,1,169734375.0,0.29999999999999716,1,104,nan,6,42931764,-47,0
0.0,946688050768154,0.5,946688050768154,5.50392306693368,8,1,nan,2150,1,0.16570008285004142,2017-07-03 08:13:00,e2801160600002073a496cb7,1,452625000.0,-1.4761904761904816,1,3588,nan,6,42941520,-69,0
2.0,946688050778057,-0.375,946688050778057,0.2454369260617026,65530,1,nan,2151,1,-0.12427506213753108,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-339468750.0,-0.18518518518518334,1,160,nan,6,42951423,-57,0
1.0,946688050831157,0.0625,946688050831157,5.405748296509,1,1,nan,2152,1,0.02070107645597571,2017-07-03 08:13:00,00e200600322f148a4000000,1,56609375.0,0.074074074074076179,1,3524,nan,7,43004523,-47,0
2.0,946688050845076,0.0,946688050845076,2.380738182798515,0,1,nan,2153,1,0.0,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,0.0,-0.3333333333333357,1,1552,nan,7,43018442,-58,0
1.0,946688050856931,-1.1875,946688050856931,6.12365130523948,65517,1,nan,2154,1,-0.3933204526635385,2017-07-03 08:13:00,e2801160600002073a494047,1,-1075578125.0,-0.62962962962963331,1,3992,nan,7,43030297,-69,0
2.0,946688050866903,0.9375,946688050866903,2.116893487282185,15,1,nan,2155,1,0.3105161468396357,2017-07-03 08:13:00,e2801160600002073a494098,1,849140625.0,0.79999999999999716,1,1380,nan,7,43040269,-69,0
2.0,946688050881976,-0.125,946688050881976,5.565282298449106,65534,1,nan,2156,1,-0.04140215291195142,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-113218750.0,-0.3333333333333357,1,3628,nan,7,43055342,-58,0
1.0,946688050897961,0.0,946688050897961,2.337786720737717,0,1,nan,2157,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.074074074074076179,1,1524,nan,7,43071327,-47,0
2.0,946688050907908,-1.5625,946688050907908,2.1782527187976104,65511,1,nan,2158,1,-0.5175269113993928,2017-07-03 08:13:00,e2801160600002073a494098,1,-1415234375.0,0.79999999999999716,1,1420,nan,7,43081274,-69,0
0.0,946688050919867,-0.0625,946688050919867,6.074563920027139,65535,1,nan,2159,1,-0.02070107645597571,2017-07-03 08:13:00,e2801160600002073a494047,1,-56609375.0,-1.6296296296296333,1,3960,nan,7,43093233,-70,0
1.0,946688050963506,-0.375,946688050963506,6.166602767300278,65530,1,0.16783653956323458,2160,1,-0.12420645873585426,2017-07-03 08:13:00,e2801160600002073a494047,1,-339656250.0,-0.62962962962963331,1,4020,0.05559035260167858,7,43136872,-69,0
2.0,946688050973363,0.625,946688050973363,2.2089323345553233,10,1,nan,2161,1,0.20701076455975712,2017-07-03 08:13:00,e2801160600002073a494098,1,566093750.0,0.79999999999999716,1,1440,nan,7,43146729,-69,0
2.0,946688050983351,-0.1875,946688050983351,2.6200391857086753,65533,1,nan,2162,1,-0.06210322936792713,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-169828125.0,-0.3333333333333357,1,1708,nan,7,43156717,-58,0
1.0,946688050993703,0.25,946688050993703,5.626641529964532,4,1,nan,2163,1,0.08280430582390284,2017-07-03 08:13:00,00e200600322f148a4000000,1,226437500.0,0.074074074074076179,1,3668,nan,7,43167069,-47,0
1.0,946688051012283,0.4375,946688051012283,5.6573211457222445,7,1,0.1313996905274475,2164,1,0.14490753519182997,2017-07-03 08:13:00,00e200600322f148a4000000,1,396265625.0,0.074074074074076179,1,3688,0.0435218406384038,7,43185649,-47,0
3.0,946688051042712,-0.25,946688051042712,5.546874528994478,65532,1,nan,2165,1,-0.08275862068965517,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-226562500.0,0.51351351351351582,1,3616,nan,8,43216078,-57,0
2.0,946688051086226,-0.25,946688051086226,5.540738605842936,65532,1,-0.011221244886702687,2166,1,-0.08275862068965517,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-226562500.0,-0.48648648648648418,1,3612,-0.0037146189969774414,8,43259592,-58,0
1.0,946688051096539,-0.0625,946688051096539,5.964117303299373,65535,1,nan,2167,1,-0.020689655172413793,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56640625.0,-0.090909090909093493,1,3888,nan,8,43269905,-47,0
2.0,946688051125458,-0.75,946688051125458,5.4671075280244255,65524,1,nan,2168,1,-0.2482758620689655,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-679687500.0,-0.48648648648648418,1,3564,nan,8,43298824,-58,0
1.0,946688051135080,0.125,946688051135080,5.93343768754166,2,1,nan,2169,1,0.041379310344827586,2017-07-03 08:13:00,00e200600322f148a4000000,1,113281250.0,-0.090909090909093493,1,3868,nan,8,43308446,-47,0
2.0,946688051182457,-0.5625,946688051182457,5.356660911296659,65527,1,nan,2170,1,-0.18620689655172415,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-509765625.0,-0.48648648648648418,1,3492,nan,8,43355823,-58,0
1.0,946688051192807,-0.0625,946688051192807,5.915029918087033,65535,1,nan,2171,1,-0.020689655172413793,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56640625.0,-0.090909090909093493,1,3856,nan,8,43366173,-47,0
2.0,946688051211627,-0.1875,946688051211627,5.307573526084319,65533,1,nan,2172,1,-0.06206896551724138,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-169921875.0,-0.48648648648648418,1,3460,nan,8,43384993,-58,0
1.0,946688051221285,0.0,946688051221285,5.896622148632405,0,1,nan,2173,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,-0.090909090909093493,1,3844,nan,8,43394651,-47,0
6.0,946688051244349,1.125,946688051244349,5.749359992995383,18,1,nan,2174,1,0.37220843672456577,2017-07-03 08:13:00,e2801160600002073a494098,1,1020093750.0,3.375,1,3748,nan,9,43417715,-64,0
3.0,946688051264285,-1.125,946688051264285,0.5583690067903734,65518,1,nan,2175,1,-0.37220843672456577,2017-07-03 08:13:00,e2801160600002073a494047,1,-1020093750.0,1.0555555555555571,1,364,nan,9,43437651,-68,0
1.0,946688051309381,0.0625,946688051309381,1.6321555583103222,1,1,nan,2176,1,0.0206782464846981,2017-07-03 08:13:00,00e200600322f148a4000000,1,56671875.0,0.20689655172413524,1,1064,nan,9,43482747,-47,0
6.0,946688051319153,1.125,946688051319153,5.773903685601553,18,1,nan,2177,1,0.37220843672456577,2017-07-03 08:13:00,e2801160600002073a494098,1,1020093750.0,3.375,1,3764,nan,9,43492519,-64,0
6.0,946688051329119,0.875,946688051329119,1.5278448647340985,14,1,nan,2178,1,0.2894954507857734,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,793406250.0,0.20689655172413524,1,996,nan,9,43502485,-58,0
3.0,946688051341056,1.9375,946688051341056,0.36815538909255385,31,1,nan,2179,1,0.6410256410256411,2017-07-03 08:13:00,e2801160600002073a494047,1,1756828125.0,1.0555555555555571,1,240,nan,9,43514422,-68,0
2.0,946688051356462,-1.5,946688051356462,0.48473792897186263,65512,1,0.602190299234065,2180,1,-0.49627791563275436,2017-07-03 08:13:00,e2801160600002073a494047,1,-1360125000.0,0.055555555555557135,1,316,0.1992358310120976,9,43529828,-69,0
1.0,946688051366078,0.0,946688051366078,1.718058482431918,0,1,nan,2181,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.20689655172413524,1,1120,nan,9,43539444,-47,0
6.0,946688051375835,-1.125,946688051375835,5.859806609723149,65518,1,nan,2182,1,-0.37220843672456577,2017-07-03 08:13:00,e2801160600002073a494098,1,-1020093750.0,3.375,1,3820,nan,9,43549201,-64,0
6.0,946688051385808,0.0,946688051385808,1.7671458676442586,0,1,nan,2183,1,0.0,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,0.0,0.20689655172413524,1,1152,nan,9,43559174,-58,0
0.0,946688051397706,0.5,946688051397706,6.0991076126333095,8,1,nan,2184,1,0.1654259718775848,2017-07-03 08:13:00,e2801160600002073a4962c7,1,453375000.0,0.0,1,3976,nan,9,43571072,-70,0
6.0,946688051454068,-0.25,946688051454068,4.816699673960914,65532,1,nan,2185,1,-0.08266740148801323,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-226812500.0,-0.15625,1,3140,nan,10,43627434,-58,0
2.0,946688051466022,0.0625,946688051466022,4.878058905476339,1,1,nan,2186,1,0.020666850372003307,2017-07-03 08:13:00,00e200600322f148a4000000,1,56703125.0,0.74193548387096797,1,3180,nan,10,43639388,-46,0
2.0,946688051494450,-0.0625,946688051494450,4.871922982324796,65535,1,-0.017176067609398507,2187,1,-0.020666850372003307,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56703125.0,0.74193548387096797,1,3176,-0.005679603508205624,10,43667816,-46,0
6.0,946688051504439,0.0625,946688051504439,4.828971520263998,1,1,nan,2188,1,0.020666850372003307,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,56703125.0,-0.15625,1,3148,nan,10,43677805,-58,0
2.0,946688051547503,0.0,946688051547503,4.798291904506286,0,1,nan,2189,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.74193548387096797,1,3128,nan,10,43720869,-46,0
6.0,946688051565191,-0.75,946688051565191,4.71238898038469,65524,1,nan,2190,1,-0.24800220446403967,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-680437500.0,-0.15625,1,3072,nan,10,43738557,-58,0
2.0,946688051580283,0.0,946688051580283,4.749204519293945,0,1,nan,2191,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.74193548387096797,1,3096,nan,10,43753649,-46,0
6.0,946688051592173,-0.25,946688051592173,4.632621979414636,65532,1,nan,2192,1,-0.08266740148801323,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-226812500.0,-0.15625,1,3020,nan,10,43765539,-58,0
0.0,946688051604130,2.125,946688051604130,1.3560390164909069,34,1,nan,2193,1,0.7026729126481124,2017-07-03 08:13:00,e2801160600002073a4a0800,1,1927906250.0,0.0,1,884,nan,10,43777496,-69,0
6.0,946688051655411,-0.5,946688051655411,4.651029748869264,65528,1,nan,2194,1,-0.16524373450839988,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-453875000.0,0.29032258064516014,1,3032,nan,11,43828777,-58,0
2.0,946688051668546,0.0,946688051668546,4.792155981354743,0,1,nan,2195,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.6666666666666643,1,3124,nan,11,43841912,-46,0
2.0,946688051688732,0.0,946688051688732,4.779884135051658,0,1,-0.048378207668682845,2196,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.6666666666666643,1,3116,-0.015988391407992127,11,43862098,-46,0
6.0,946688051702362,0.1875,946688051702362,4.675573441475434,3,1,nan,2197,1,0.06196640044064996,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,170203125.0,0.29032258064516014,1,3048,nan,11,43875728,-58,0
2.0,946688051751032,-0.125,946688051751032,4.804427827657828,65534,1,nan,2198,1,-0.04131093362709997,2017-07-03 08:13:00,00e200600322f148a4000000,1,-113468750.0,0.6666666666666643,1,3132,nan,11,43924398,-46,0
6.0,946688051761057,0.0625,946688051761057,4.847379289718626,1,1,nan,2199,1,0.020655466813549985,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,56734375.0,0.29032258064516014,1,3160,nan,11,43934423,-58,0
2.0,946688051779785,-0.0625,946688051779785,4.798291904506286,65535,1,nan,2200,1,-0.020655466813549985,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56734375.0,0.6666666666666643,1,3128,nan,11,43953151,-46,0
7.0,946688051793657,0.625,946688051793657,4.914874444385594,10,1,nan,2201,1,0.20655466813549986,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,567343750.0,1.2903225806451601,1,3204,nan,11,43967023,-57,0
0.0,946688051854385,0.9375,946688051854385,0.39269908169872414,15,1,nan,2202,1,0.3096614368290669,2017-07-03 08:13:00,e2801160600002073a494047,1,851484375.0,-1.2333333333333343,1,256,nan,12,44027751,-70,0
1.0,946688051865903,0.1875,946688051865903,5.688000761479957,3,1,nan,2203,1,0.061932287365813375,2017-07-03 08:13:00,00e200600322f148a4000000,1,170296875.0,0.03125,1,3708,nan,12,44039269,-47,0
4.0,946688051875847,0.625,946688051875847,0.07976700097005335,10,1,nan,2204,1,0.20644095788604458,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,567656250.0,0.90625,1,52,nan,12,44049213,-57,0
0.0,946688051896924,-1.5625,946688051896924,0.5031456984264903,65511,1,nan,2205,1,-0.5161023947151114,2017-07-03 08:13:00,e2801160600002073a494047,1,-1419140625.0,-1.2333333333333343,1,328,nan,12,44070290,-70,0
1.0,946688051906565,0.0625,946688051906565,5.632777453116074,1,1,nan,2206,1,0.02064409578860446,2017-07-03 08:13:00,00e200600322f148a4000000,1,56765625.0,0.03125,1,3672,nan,12,44079931,-47,0
4.0,946688051916483,0.0,946688051916483,0.018407769454627694,0,1,nan,2207,1,0.0,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,0.0,0.90625,1,12,nan,12,44089849,-57,0
1.0,946688051964017,1.75,946688051964017,0.4172427743048944,28,1,nan,2208,1,0.5780346820809249,2017-07-03 08:13:00,e2801160600002073a494047,1,1589437500.0,-0.23333333333333428,1,272,nan,12,44137383,-69,0
4.0,946688051973915,-0.125,946688051973915,6.17273869045182,65534,1,nan,2209,1,-0.04128819157720892,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-113531250.0,0.90625,1,4024,nan,12,44147281,-57,0
1.0,946688051985413,-0.125,946688051985413,5.485515297479052,65534,1,nan,2210,1,-0.04128819157720892,2017-07-03 08:13:00,00e200600322f148a4000000,1,-113531250.0,0.03125,1,3576,nan,12,44158779,-47,0
4.0,946688052006344,-0.1875,946688052006344,2.9084275738311756,65533,1,nan,2211,1,-0.061932287365813375,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-170296875.0,0.90625,1,1896,nan,12,44179710,-57,0
1.0,946688052015986,0.0625,946688052015986,2.270291566070749,1,1,nan,2212,1,0.02064409578860446,2017-07-03 08:13:00,00e200600322f148a4000000,1,56765625.0,0.03125,1,1480,nan,12,44189352,-47,0
1.0,946688052027953,1.8125,946688052027953,0.5460971604872883,29,1,nan,2213,1,0.5986787778695293,2017-07-03 08:13:00,e2801160600002073a494047,1,1646203125.0,-0.23333333333333428,1,356,nan,12,44201319,-69,0
1.0,946688052091682,0.125,946688052091682,0.0,2,1,nan,2214,1,0.04126547455295736,2017-07-03 08:13:00,00e200600322f148a4000000,1,113593750.0,0.21621621621621756,1,0,nan,13,44265048,-47,0
3.0,946688052101639,0.25,946688052101639,3.792000507653305,4,1,nan,2215,1,0.08253094910591471,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,227187500.0,0.47222222222222143,1,2472,nan,13,44275005,-58,0
3.0,946688052122495,0.125,946688052122495,3.7429131224409646,2,1,-0.18729622171077803,2216,1,0.04126547455295736,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,113593750.0,0.47222222222222143,1,2440,-0.061830939766969364,13,44295861,-58,0
1.0,946688052134696,0.0625,946688052134696,6.227961998815704,1,1,nan,2217,1,0.02063273727647868,2017-07-03 08:13:00,00e200600322f148a4000000,1,56796875.0,0.21621621621621756,1,4060,nan,13,44308062,-47,0
3.0,946688052182052,0.5,946688052182052,3.736777199289422,8,1,nan,2218,1,0.16506189821182943,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,454375000.0,0.47222222222222143,1,2436,nan,13,44355418,-58,0
1.0,946688052193462,-0.0625,946688052193462,6.17273869045182,65535,1,nan,2219,1,-0.02063273727647868,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56796875.0,0.21621621621621756,1,4024,nan,13,44366828,-47,0
3.0,946688052218888,0.0,946688052218888,3.767456815047135,0,1,nan,2220,1,0.0,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,0.0,0.47222222222222143,1,2456,nan,13,44392254,-58,0
1.0,946688052228513,0.125,946688052228513,6.1420590746941075,2,1,nan,2221,1,0.04126547455295736,2017-07-03 08:13:00,00e200600322f148a4000000,1,113593750.0,0.21621621621621756,1,4004,nan,13,44401879,-47,0
1.0,946688052281673,0.0,946688052281673,0.4479223900626072,0,1,nan,2222,1,0.0,2017-07-03 08:13:00,00e200600322f148a4000000,1,0.0,0.0625,1,292,nan,14,44455039,-47,0
4.0,946688052293732,0.0625,946688052293732,4.4362724385652745,1,1,nan,2223,1,0.020621391256530106,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,56828125.0,0.085714285714288962,1,2892,nan,14,44467098,-58,0
1.0,946688052314781,0.0625,946688052314781,0.380427235395639,1,1,nan,2224,1,0.020621391256530106,2017-07-03 08:13:00,00e200600322f148a4000000,1,56828125.0,0.0625,1,248,nan,14,44488147,-47,0
4.0,946688052326636,-0.0625,946688052326636,4.442408361716817,65535,1,nan,2225,1,-0.020621391256530106,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-56828125.0,0.085714285714288962,1,2896,nan,14,44500002,-58,0
4.0,946688052377971,0.0,946688052377971,4.374913207049849,0,1,-0.10462829940586343,2226,1,0.0,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,0.0,0.085714285714288962,1,2852,-0.034521297576858984,14,44551337,-58,0
1.0,946688052387535,-0.0625,946688052387535,0.2086213871524472,65535,1,nan,2227,1,-0.020621391256530106,2017-07-03 08:13:00,00e200600322f148a4000000,1,-56828125.0,0.0625,1,136,nan,14,44560901,-47,0
4.0,946688052410461,0.125,946688052410461,4.313553975534423,2,1,nan,2228,1,0.04124278251306021,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,113656250.0,0.085714285714288962,1,2812,nan,14,44583827,-58,0
1.0,946688052420065,-0.375,946688052420065,0.12885438618239387,65530,1,nan,2229,1,-0.12372834753918065,2017-07-03 08:13:00,00e200600322f148a4000000,1,-340968750.0,0.0625,1,84,nan,14,44593431,-47,0
3.0,946688052475560,0.25,946688052475560,1.7548740213411735,4,1,nan,2230,1,0.08244023083264633,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,227437500.0,0.45454545454545325,1,1144,nan,15,44648926,-57,0
1.0,946688052485472,0.75,946688052485472,4.841243366567084,12,1,nan,2231,1,0.247320692497939,2017-07-03 08:13:00,e2801160600002073a494047,1,682312500.0,0.040000000000006253,1,3156,nan,15,44658838,-69,0
1.0,946688052495134,-0.125,946688052495134,0.7117670855789375,65534,1,nan,2232,1,-0.041220115416323165,2017-07-03 08:13:00,00e200600322f148a4000000,1,-113718750.0,0.81818181818182012,1,464,nan,15,44668500,-46,0
0.0,946688052507019,1.75,946688052507019,1.1351457830353744,28,1,nan,2233,1,0.5770816158285244,2017-07-03 08:13:00,e2801160600002073a496cb7,1,1592062500.0,-1.9166666666666714,1,740,nan,15,44680385,-68,0
3.0,946688052523956,-0.125,946688052523956,1.6812429435226628,65534,1,nan,2234,1,-0.041220115416323165,2017-07-03 08:13:00,35fffffff4a246cfdff1db01,1,-113718750.0,0.45454545454545325,1,1096,nan,15,44697322,-57,0
0.0,946688052535391,0.125,946688052535391,0.5951845456996288,2,1,nan,2235,1,0.041220115416323165,2017-07-03 08:13:00,00e200600322f148a4000000,1,113718750.0,-0.18181818181817988,1,388,nan,15,44708757,-47,0
